id;duration_ms;name;artist_display_name;album_display_name;isrc
76026180;391093;The Heavens;Juno Reactor;Transmissions;JPPO00256500
76026188;541133;Luna-Tic;Juno Reactor;Transmissions;JPPO00256510
76026193;353240;Contact;Juno Reactor;Transmissions;JPPO00256520
76026198;518627;Acid Moon;Juno Reactor;Transmissions;JPPO00256530
76026207;355200;10, 000 Miles;Juno Reactor;Transmissions;JPPO00256540
76026212;484867;Laughing Gas;Juno Reactor;Transmissions;JPPO00256550
76026217;403200;Man to Ray;Juno Reactor;Transmissions;JPPO00256560
76026225;521573;Landing;Juno Reactor;Transmissions;JPPO00226570
76026233;431627;Guardian Angel;Juno Reactor;Beyond the Infinite;JPPO00256580
76026240;488600;Magnetic;Juno Reactor;Beyond the Infinite;JPPO00256590
76026245;422907;Ice Cube;Juno Reactor;Beyond the Infinite;JPPO00256600
76026253;460027;Feel the Universe;Juno Reactor;Beyond the Infinite;JPPO00256610
76026260;497107;Samurai;Juno Reactor;Beyond the Infinite;JPPO00256620
76026265;395667;Silver;Juno Reactor;Beyond the Infinite;JPPO00256630
76026271;499893;Rotorblade;Juno Reactor;Beyond the Infinite;JPPO00256640
76026278;431667;Mars;Juno Reactor;Beyond the Infinite;JPPO00256650
76026491;214507;Hotaka (Edit);Juno Reactor;Hotaka - EP;JPPO00256830
76026509;499107;Hotaka;Juno Reactor;Hotaka - EP;JPPO00256840
76026521;479307;Hotaka (Kloq Mix);Juno Reactor;Hotaka - EP;JPPO00256850
76026532;504067;Hotaka (Kris Kylven Mix);Juno Reactor;Hotaka - EP;JPPO00256860
76026723;350400;掌;Rikki;蜜;JPKT00202220
76026730;229400;月に咲く花;Rikki;蜜;JPKT00202230
76026737;200413;初恋のいた場所;Rikki;蜜;JPKT00202240
76026749;280400;水の鎖;Rikki;蜜;JPKT00202250
76026754;233400;陽炎;Rikki;蜜;JPKT00202260
76026759;262413;星の降る夜;Rikki;蜜;JPKT00202270
76026765;375413;涙のようにきれいな星;Rikki;蜜;JPKT00202280
76026771;269400;しゅんかね (奄美民謡);Rikki;蜜;JPKT00202290
76026776;291400;蝶 (ハヴィラ);Rikki;蜜;JPKT00202300
76026786;307413;巡る想い;Rikki;蜜;JPKT00202310
76026794;361227;からたち野道;Rikki;蜜;JPKT00202320
76026962;341867;I Wish;Reika;I Wish;JPPO00258390
76026973;256093;Close to You;Reika;I Wish;JPPO00258400
76026993;306907;Anomuneni Mouichido;Reika;I Wish;JPPO00258410
76027000;278747;Talk to Me;Reika;I Wish;JPPO00258420
76027004;341200;I Wish;Reika;I Wish;JPPO00258399
76027008;257267;Close to You;Reika;I Wish;JPPO00258409
76028643;286667;江戸の華 - 野狐三次;歌川二三子;歌川二三子 全曲集: 江戸の華;JPPO00005850
76028647;298333;魂炎 - 歌で一生暮らせます;歌川二三子;歌川二三子 全曲集: 江戸の華;JPPO00005860
76028651;285000;男の魂;歌川二三子;歌川二三子 全曲集: 江戸の華;JPTA09800080
76028655;264333;華があっての人生さ;歌川二三子;歌川二三子 全曲集: 江戸の華;JPTA09600550
76028660;341173;女傑 - 島村ギン物語;歌川二三子;歌川二三子 全曲集: 江戸の華;JPTA09700170
76028665;303347;男の夜明け - 関門の龍;歌川二三子;歌川二三子 全曲集: 江戸の華;JPTA09700180
76028673;307333;影を慕いて;歌川二三子;歌川二三子 全曲集: 江戸の華;JPTA09500460
76028682;298173;父娘鷹;歌川二三子;歌川二三子 全曲集: 江戸の華;JPTA09400430
76028688;320173;北冬挽歌;歌川二三子;歌川二三子 全曲集: 江戸の華;JPTA09600860
76028695;276000;母子川;歌川二三子;歌川二三子 全曲集: 江戸の華;JPTA08600870
76028701;304333;瞼の母;歌川二三子;歌川二三子 全曲集: 江戸の華;JPTA09500450
76028716;333333;河内;歌川二三子;歌川二三子 全曲集: 江戸の華;JPPO09905260
76028720;284507;姉妹 - ジェメイ;歌川二三子;歌川二三子 全曲集: 江戸の華;JPPO09800070
76028725;179000;星空のラブソング;歌川二三子;歌川二三子 全曲集: 江戸の華;JPPO00314920
76028734;286493;江戸の華 - 野狐三次 (カラオケ);歌川二三子;歌川二三子 全曲集: 江戸の華;JPPO00005859
76028738;299173;魂炎 - 歌で一生暮らせます (カラオケ);歌川二三子;歌川二三子 全曲集: 江戸の華;JPPO00005869
76028962;234773;Water;LA-PPISCH;Heaven Eleven;JPMV00002300
76028982;202400;Psycho Country;LA-PPISCH;Heaven Eleven;JPMV00002340
76028988;176973;She Is a Woman;LA-PPISCH;Heaven Eleven;JPMV00002350
76029818;258200;Joker;Fanta Zero Coaster;Joker - EP;JPPO00105260
76029843;257893;パノラマ気分で恋をしよう;Fanta Zero Coaster;Joker - EP;JPPO00105270
76029867;217133;ロゼッタ;Fanta Zero Coaster;Joker - EP;JPPO00105280
76030377;155200;学園天国;フィンガー5;Gakuen Tengoku;JPPH07400601
76030385;240133;窓辺のデイト;フィンガー5;Gakuen Tengoku;JPPH07400802
76030394;202400;恋のハートビート;フィンガー5;Gakuen Tengoku;JPPH07400803
76030405;155240;学園天国 (オリジナル・カラオケ);フィンガー5;Gakuen Tengoku;JPPH07410601
76030527;254827;Someday Somewhere;篠原 涼子;Someday Somewhere - EP;JPKT00105301
76030534;231973;I Love B;篠原 涼子;Someday Somewhere - EP;JPKT00105302
76030542;263733;Someday Somewhere (Ultra Bossa Mix);篠原 涼子;Someday Somewhere - EP;JPKT00125301
76030547;254827;Someday Somewhere (Instrumental);篠原 涼子;Someday Somewhere - EP;JPKT00115301
76030566;232000;I Love B (Instrumental);篠原 涼子;Someday Somewhere - EP;JPKT00115302
76030961;161720;アンネン・ポルカ;Johann Strauss II;Brass Ensemble - 金管アンサンブル名曲集;JPPO08460290
76031352;302800;悲しみのハンター;Lita;悲しみのハンター - EP;JPPO00108400
76031377;183227;バニラの憂鬱;Lita;悲しみのハンター - EP;JPPO00108410
76031399;220400;デジャヴ;Lita;悲しみのハンター - EP;JPPO00108420
76032277;243640;The Best Years of My Life;Doug Kershaw;Douglas James Kershaw;USWB10501374
76032572;161280;Mardi Gras;Doug Kershaw;Douglas James Kershaw;USWB10501375
76032673;160840;Willie's Shades;Doug Kershaw;Douglas James Kershaw;USWB10501376
76032784;453413;Fragments;山下洋輔;Field of Grooves;JPPO00107830
76032788;321613;Interlude;山下洋輔;Field of Grooves;JPPO00107840
76032791;546880;カンゾー先生 (メイン・テーマ);山下洋輔;Field of Grooves;JPPO00107850
76032796;198493;Play That Old Sweet Song Again;Doug Kershaw;Douglas James Kershaw;USWB10501377
76033049;145747;You're Gonna Be Impressed;Doug Kershaw;Douglas James Kershaw;USWB10501378
76033132;136693;Tricks;Doug Kershaw;Douglas James Kershaw;USWB10501379
76033253;177560;You'd Best Believe You've Heard;Doug Kershaw;Douglas James Kershaw;USWB10501380
76033381;212600;A Song Called Jeannie;Doug Kershaw;Douglas James Kershaw;USWB10501381
76033575;193333;I Had a Good Woman But She Married Lawrence;Doug Kershaw;Douglas James Kershaw;USWB10501382
76033677;150733;Louisiana Love Song;Doug Kershaw;Douglas James Kershaw;USWB10501383
76033994;297893;愛、愛 -100% Pure Love;Seiko Matsuda;Ai, Ai -100% Pure Love-;JPKT00108601
76034012;297733;愛、愛 ~100% Pure Love;Seiko Matsuda;Ai, Ai -100% Pure Love-;JPKT00118601
76034015;206200;Rag Mama Rag;Doug Kershaw;Flip, Flop & Fly;USWB10404705
76034018;291400;Ding Dong;Seiko Matsuda;Ai, Ai -100% Pure Love-;JPKT00118602
76034348;206640;Louisiana Blues;Doug Kershaw;Flip, Flop & Fly;USWB10404706
76034637;233853;Flip, Flop & Fly;Doug Kershaw;Flip, Flop & Fly;USWB10404707
76034932;214653;Twenty-Three;Doug Kershaw;Flip, Flop & Fly;USWB10404708
76035176;213787;You Won't Let Me;Doug Kershaw;Flip, Flop & Fly;USWB10404709
76035329;361013;Up to You;Shiori Aoyama;Luna Sea Piano Solo Instruments 3;JPMV00103200
76035334;358013;Breathe;Shiori Aoyama;Luna Sea Piano Solo Instruments 3;JPMV00103210
76035348;412213;I for You;Shiori Aoyama;Luna Sea Piano Solo Instruments 3;JPMV00103220
76035353;414813;Shine;Shiori Aoyama;Luna Sea Piano Solo Instruments 3;JPMV00103230
76035357;169307;I'm Walkin';Doug Kershaw;Flip, Flop & Fly;USWB19903804
76035361;440507;Millennium;Shiori Aoyama;Luna Sea Piano Solo Instruments 3;JPMV00103240
76035377;370347;Broken;Shiori Aoyama;Luna Sea Piano Solo Instruments 3;JPMV00103250
76035389;493787;Storm;Shiori Aoyama;Luna Sea Piano Solo Instruments 3;JPMV00103270
76035403;411680;No Pain;Shiori Aoyama;Luna Sea Piano Solo Instruments 3;JPMV00103280
76035407;347333;‘この世界の果てで’;Shiori Aoyama;Luna Sea Piano Solo Instruments 3;JPMV00103290
76035460;341173;Sweetest Coma Again;Shiori Aoyama;Luna Sea Piano Solo Instruments 4;JPMV00103080
76035472;334000;Gravity;Shiori Aoyama;Luna Sea Piano Solo Instruments 4;JPMV00103090
76035476;301733;Kiss;Shiori Aoyama;Luna Sea Piano Solo Instruments 4;JPMV00103100
76035483;266400;4:00 Am;Shiori Aoyama;Luna Sea Piano Solo Instruments 4;JPMV00103110
76035487;424467;Virgin Mary;Shiori Aoyama;Luna Sea Piano Solo Instruments 4;JPMV00103120
76035491;254093;White Out;Shiori Aoyama;Luna Sea Piano Solo Instruments 4;JPMV00103130
76035495;274267;A Vision;Shiori Aoyama;Luna Sea Piano Solo Instruments 4;JPMV00103140
76035499;340000;Feel;Shiori Aoyama;Luna Sea Piano Solo Instruments 4;JPMV00103150
76035503;276600;Tonight;Shiori Aoyama;Luna Sea Piano Solo Instruments 4;JPMV00103160
76035511;358293;Until the Day I Die;Shiori Aoyama;Luna Sea Piano Solo Instruments 4;JPMV00103180
76035515;417400;Love Song;Shiori Aoyama;Luna Sea Piano Solo Instruments 4;JPMV00103190
76035555;156560;Bad News;Doug Kershaw;Flip, Flop & Fly;USWB10404710
76035709;172347;Black Rose;Doug Kershaw;Flip, Flop & Fly;USWB10500276
76035913;180613;I'm a Loser;Doug Kershaw;Flip, Flop & Fly;USWB10404711
76036088;97000;Kershaw's Two Step;Doug Kershaw;Flip, Flop & Fly;USWB10404712
76036118;313333;ヤサシイウタ;Ayako Ikeda;Yasashii Uta - Single;JPPO00200110
76036121;256240;月;Ayako Ikeda;Yasashii Uta - Single;JPPO00200120
76036140;211800;Roly Poly;Doug Kershaw;Flip, Flop & Fly;USWB10404713
76036198;481067;Is This How It Feels?;Michiru Monday;Look Into the Past (To See the Future) 2 ~Non-Stop Mixed By Kaoru Inoue;JPKT00101900
76036209;265933;Maiden Voyage;Michiru Monday;Look Into the Past (To See the Future) 2 ~Non-Stop Mixed By Kaoru Inoue;JPKT00102200
76036216;479173;Scat Attack;Michiru Monday;Look Into the Past (To See the Future) 2 ~Non-Stop Mixed By Kaoru Inoue;JPKT00102400
76036249;368760;My Foolish Dream (United Future Organization);Michiru Monday;Look Into the Past (To See the Future) 2 ~Non-Stop Mixed By Kaoru Inoue;JPKT00102900
76036311;143920;Nickel In My Pocket;Doug Kershaw;Mama Kershaw's Boy;USWB10501384
76036400;230627;Hi Lady;Doug Kershaw;Mama Kershaw's Boy;USWB10501385
76036540;291787;Lady Ann;Doug Kershaw;Mama Kershaw's Boy;USWB10501386
76036587;335333;Walkin' Together;中村健吾;Say Hello to Say Goodbye;JPPO00200000
76036590;389800;Serenade;中村健吾;Say Hello to Say Goodbye;JPPO00200010
76036593;361893;Field of Dreams;中村健吾;Say Hello to Say Goodbye;JPPO00200020
76036596;153440;Hackensack;中村健吾;Say Hello to Say Goodbye;JPPO00200030
76036600;342560;Sugar Hill;中村健吾;Say Hello to Say Goodbye;JPPO00200040
76036603;252333;Everything Happens to Me;中村健吾;Say Hello to Say Goodbye;JPPO00200050
76036607;291800;Say Hello to Say Goodbye;中村健吾;Say Hello to Say Goodbye;JPPO00200060
76036610;368173;For Friends;中村健吾;Say Hello to Say Goodbye;JPPO00200070
76036614;389493;Where Crisis Speaks;中村健吾;Say Hello to Say Goodbye;JPPO00200080
76036619;243907;Hope;中村健吾;Say Hello to Say Goodbye;JPPO00200090
76036622;405627;A Tribute to N. J. P.;中村健吾;Say Hello to Say Goodbye;JPPO00200100
76036693;168347;Whatcha Gonna Do When You Can't;Doug Kershaw;Mama Kershaw's Boy;USWB10501387
76036823;135320;Cajun Grass;Doug Kershaw;Mama Kershaw's Boy;USWB10501388
76036919;184600;I Just Remember Just Enough;Doug Kershaw;Mama Kershaw's Boy;USWB10501389
76036926;252267;The Heat - Musica Fiesta;Akina Nakamori;The Heat -Musica Fiesta-;JPKT00201070
76036935;270640;Siesta - 恋のままで;Akina Nakamori;The Heat -Musica Fiesta-;JPKT00201080
76036944;252013;The Heat - Musica Fiesta (Instrumental);Akina Nakamori;The Heat -Musica Fiesta-;JPKT00201079
76036949;270840;Siesta - 恋のままで (Instrumental);Akina Nakamori;The Heat -Musica Fiesta-;JPKT00201089
76037056;230253;Can't Be All Bad;Doug Kershaw;Mama Kershaw's Boy;USWB10501390
76037159;230440;Swamp Dance;Doug Kershaw;Mama Kershaw's Boy;USWB10501391
76037298;241707;Colorado;Doug Kershaw;Mama Kershaw's Boy;USWB10501392
76037400;84360;プリンセス・ワルツ~オープニング・テーマ~;加羽沢美濃;Plastic Beauty (「整形美人」オリジナル・サウンドトラック);JPKT00201850
76037408;181427;泣きたいのに…;加羽沢美濃;Plastic Beauty (「整形美人」オリジナル・サウンドトラック);JPKT00201870
76037411;95240;楽しいマイホーム~早乙女家のテーマ~;加羽沢美濃;Plastic Beauty (「整形美人」オリジナル・サウンドトラック);JPKT00201880
76037435;172467;プリンセス・ワルツ;加羽沢美濃;Plastic Beauty (「整形美人」オリジナル・サウンドトラック);JPKT00201890
76037442;194133;白い野の花;加羽沢美濃;Plastic Beauty (「整形美人」オリジナル・サウンドトラック);JPKT00201900
76037445;226267;すてきな恋がしたいから;加羽沢美濃;Plastic Beauty (「整形美人」オリジナル・サウンドトラック);JPKT00201910
76037448;147973;そこにいるのは誰?;加羽沢美濃;Plastic Beauty (「整形美人」オリジナル・サウンドトラック);JPKT00201920
76037451;81360;アシンメトリー;加羽沢美濃;Plastic Beauty (「整形美人」オリジナル・サウンドトラック);JPKT00201930
76037458;194800;花ことば;加羽沢美濃;Plastic Beauty (「整形美人」オリジナル・サウンドトラック);JPKT00201940
76037461;246000;あなたに逢えたから;加羽沢美濃;Plastic Beauty (「整形美人」オリジナル・サウンドトラック);JPKT00201950
76037462;132427;Mama's Got the Know How;Doug Kershaw;Mama Kershaw's Boy;USWB19903802
76037466;151227;たまごの行進;加羽沢美濃;Plastic Beauty (「整形美人」オリジナル・サウンドトラック);JPKT00201960
76037471;144867;あなたに見てほしかった;加羽沢美濃;Plastic Beauty (「整形美人」オリジナル・サウンドトラック);JPKT00201970
76037474;211400;蒼い影;加羽沢美濃;Plastic Beauty (「整形美人」オリジナル・サウンドトラック);JPKT00201980
76037477;244627;Spring Wind~春の風を感じて~;加羽沢美濃;Plastic Beauty (「整形美人」オリジナル・サウンドトラック);JPKT00201990
76037480;221667;あなたの香りに包まれて;加羽沢美濃;Plastic Beauty (「整形美人」オリジナル・サウンドトラック);JPKT00202000
76037483;282333;ホントの自分 (わたし);加羽沢美濃;Plastic Beauty (「整形美人」オリジナル・サウンドトラック);JPKT00202010
76037486;169933;夢のチカラ;加羽沢美濃;Plastic Beauty (「整形美人」オリジナル・サウンドトラック);JPKT00202020
76037546;195373;Hippy Ti Yo;Doug Kershaw;Mama Kershaw's Boy;USWB19903801
76037787;144107;Cajun Joe (The Bully of the Bayou);Doug Kershaw;Spanish Moss;USWB10500351
76037813;299000;Kaharwa;Alla Rakha;Ajiano Deai;JPPO07860130
76037819;646000;"Improvisation On the Theme of ""Rokudan""";Alla Rakha, Houzan Yamamoto, Ravi Shankar;Ajiano Deai;JPPO07860140
76037828;479000;Namaha Shivaya;Alla Rakha, Houzan Yamamoto;Ajiano Deai;JPPO07860150
76037834;800000;Tribute to Nippon;Alla Rakha, Ravi Shankar;Ajiano Deai;JPPO07860160
76037870;157067;Fais Do Do;Doug Kershaw;Spanish Moss;USWB10104316
76037944;152160;Dans la Louisianne;Doug Kershaw;Spanish Moss;USWB10500352
76037997;375827;愛ひとつ夢ひとつ;Eun Sook Kye;桂 銀淑 全曲集;JPTA09600310
76038004;312747;葉桜;Eun Sook Kye;桂 銀淑 全曲集;JPTA09600330
76038009;297200;「Yes」と答えて;Eun Sook Kye;桂 銀淑 全曲集;JPTA09700150
76038014;283640;人魚伝説;Eun Sook Kye;桂 銀淑 全曲集;JPPO09809150
76038019;284573;プリーズ…;Eun Sook Kye;桂 銀淑 全曲集;JPPO09807810
76038024;321467;フライト・スケジュール;Eun Sook Kye;桂 銀淑 全曲集;JPTA09600390
76038029;312760;らしくないわ;Eun Sook Kye;桂 銀淑 全曲集;JPTA09600320
76038042;207973;夜に咲く花;Eun Sook Kye;桂 銀淑 全曲集;JPPO09903130
76038047;218093;Sweet Memories;Eun Sook Kye;桂 銀淑 全曲集;JPTA09700120
76038052;258613;For You...;Eun Sook Kye;桂 銀淑 全曲集;JPTA09700100
76038054;163000;Cajun Stripper;Doug Kershaw;Spanish Moss;USWB10500353
76038071;274000;別れの予感;Eun Sook Kye;桂 銀淑 全曲集;JPPO00006400
76038076;264293;乾杯ラブソング;Eun Sook Kye;桂 銀淑 全曲集;JPPO09808205
76038081;285040;忘れて…;Eun Sook Kye;桂 銀淑 全曲集;JPPO09809110
76038086;279400;昭和最後の秋のこと;Eun Sook Kye;桂 銀淑 全曲集;JPPO09903120
76038091;308240;想い出めぐり;Eun Sook Kye;桂 銀淑 全曲集;JPPO09809140
76038098;288160;あなたのそばに;Eun Sook Kye;桂 銀淑 全曲集;JPPO00104030
76038166;259267;Spanish Moss;Doug Kershaw;Spanish Moss;USWB10500354
76038177;229600;Everybody Dance;西城秀樹;Everybody Dance;JPPO00205100
76038188;256227;Madness Love;西城秀樹;Everybody Dance;JPPO00205110
76038192;228933;Everybody Dance;西城秀樹;Everybody Dance;JPPO00205109
76038197;256027;Madness Love;西城秀樹;Everybody Dance;JPPO00205119
76038277;227120;Orange Blossom Special;Doug Kershaw;Spanish Moss;USWB10500356
76038404;141080;My Uncle Abel;Doug Kershaw;Spanish Moss;USWB10500367
76038417;281493;故郷の原風景;宗次郎;Best Selection;JPPO09102630
76038420;358133;安堵の風景;宗次郎;Best Selection;JPPO09102720
76038423;69160;凪;宗次郎;Best Selection;JPPO09206560
76038426;261867;風が谷間を降りて来る;宗次郎;Best Selection;JPPO09206600
76038429;249800;風の祭り;宗次郎;Best Selection;JPPO09206630
76038432;132827;水心;宗次郎;Best Selection;JPPO09302600
76038435;432627;静なる湿原;宗次郎;Best Selection;JPPO09302590
76038438;394733;悲しい水;宗次郎;Best Selection;JPPO09302570
76038441;254707;カレリアの丘;宗次郎;Best Selection;JPPO09405980
76038448;277573;悲しみの星から;宗次郎;Best Selection;JPPO09505660
76038451;258573;夢;宗次郎;Best Selection;JPPO09605920
76038454;284160;愛しの森 A-moll;宗次郎;Best Selection;JPPO09705370
76038457;300707;夜の森から;宗次郎;Best Selection;JPPO09705460
76038460;379827;まほろば;宗次郎;Best Selection;JPKT09802501
76038463;296267;Umi-Yura;宗次郎;Best Selection;JPKT09802503
76038466;341307;リュートのための古い舞曲とアリアより「イタリアーナ」「シチリアーナ」;宗次郎;Best Selection;JPKT09802801
76038472;178560;アヴェ・マリア;宗次郎;Best Selection;JPKT09802804
76038476;180373;Piroge;Doug Kershaw;Spanish Moss;USWB10500374
76038483;237640;大黄河;宗次郎;Best Selection;JPKT09802813
76038496;176333;あゆみ;宗次郎;Best Selection;JPKT09901801
76038499;347040;道行;宗次郎;Best Selection;JPKT09901807
76038505;183867;赤とんぼ;宗次郎;Best Selection;JPKT09903210
76038511;190533;埴生の宿;宗次郎;Best Selection;JPKT09903208
76038515;237333;アニーローリー;宗次郎;Best Selection;JPKT09903202
76038522;251027;コンドルは飛んで行く;宗次郎;Best Selection;JPKT09903216
76038527;331640;カレヤラ;宗次郎;Best Selection;JPKT00001201
76038530;314760;天空のオリオン;宗次郎;Best Selection;JPKT00021207
76038533;147067;鳥の歌;宗次郎;Best Selection;JPKT00004701
76038540;160960;糸つむぎ歌;宗次郎;Best Selection;JPKT00004702
76038553;151360;Swamp Rat;Doug Kershaw;Spanish Moss;USWB10500375
76038640;293893;I've Got Mine;Doug Kershaw;Spanish Moss;USWB10500376
76038831;313200;Mama Rita In Hollywood;Doug Kershaw;Spanish Moss;USWB10500377
76038992;221067;Come On! Come On!;ROUND TABLE;Radio Burnin';JPKT00005901
76038999;252227;Every Every Every;ROUND TABLE;Radio Burnin';JPKT00023601
76039064;259907;1, 2, 3 for Jump;ROUND TABLE;Radio Burnin';JPKT00005909
76039094;63600;Come On! Come On! (Reprise);ROUND TABLE;Radio Burnin';JPKT00005913
76039177;410640;Fallin';Michiru Monday;4 Seasons;JPPO00009220
76039232;345693;Early Dawn (Song for Nikita);Michiru Monday;4 Seasons;JPPO00009290
76039258;400373;Restless;Michiru Monday;4 Seasons;JPPO00009340
76039278;165133;Stop N' Listen;Michiru Monday;4 Seasons;JPPO00009370
76039284;318107;Chasing After the Sun (Barefoot 'n' Pregnant Version);Michiru Monday;4 Seasons;JPPO00009380
76039289;431307;Mysteries of Life (5th Season Version);Michiru Monday;4 Seasons;JPPO00009390
76039529;332613;ノー・ストリングス・アタッチト;Makoto Ozone The Trio;Wizard Of Ozone;JPPO09902880
76039539;340013;ディア・オスカー;Makoto Ozone The Trio;Wizard Of Ozone;JPPO09710570
76039549;374000;Symphony No. 5 in C-Sharp Minor: IV. Adagietto. Sehr Langsam;近藤嘉宏;Hommage a Adagio - Karajn;JPPH09900920
76039558;299200;Canon & Gigue in D Major Canon;近藤嘉宏;Hommage a Adagio - Karajn;JPPH09900930
76039566;260200;"Thais: ""Meditation""";近藤嘉宏;Hommage a Adagio - Karajn;JPPH09900940
76039578;302093;Symphony No. 3 in F Major, Op. 90: II. Andante;近藤嘉宏;Hommage a Adagio - Karajn;JPPH09900950
76039597;167307;"Sinfonia in B Minor, RV 169 ""Al Santo Sepolcro"": I. Adagio molto";近藤嘉宏;Hommage a Adagio - Karajn;JPPH09900960
76039610;264640;Peer Gynt, Suite No. 1:  Ases Tod;近藤嘉宏;Hommage a Adagio - Karajn;JPPH09900970
76039620;243200;Divertimento No. 15 in B-Flat Major, K. 287: IV. Adagio;近藤嘉宏;Hommage a Adagio - Karajn;JPPH09900980
76039626;352000;Adagio in G Minor For Strings And Organ;近藤嘉宏;Hommage a Adagio - Karajn;JPPH09900990
76039630;285560;Symphony No. 7 in A Major, Op. 92: II. Allegretto;近藤嘉宏;Hommage a Adagio - Karajn;JPPH09901000
76039648;295933;Suite For Orchestra No. 3 in D Major, BWV 1068: II. Air;近藤嘉宏;Hommage a Adagio - Karajn;JPPH09901010
76039656;450467;Valse Triste, Op. 44;近藤嘉宏;Hommage a Adagio - Karajn;JPPH09901020
76039668;738573;Piano Sonata No. 3 in B Minor, Op. 58: I. Allegro maestoso;近藤嘉宏;Yoshihiro Kondo - Chopin Recital;JPPH09902200
76039679;175160;Piano Sonata No. 3 in B Minor, Op. 58: II. Scherzo (Molto vivace);近藤嘉宏;Yoshihiro Kondo - Chopin Recital;JPPH09902210
76039684;609840;Piano Sonata No. 3 in B Minor, Op. 58: III. Largo;近藤嘉宏;Yoshihiro Kondo - Chopin Recital;JPPH09902220
76039688;306680;Piano Sonata No. 3 in B Minor, Op. 58: IV. Finale (Presto, ma non tanto -   Gitato);近藤嘉宏;Yoshihiro Kondo - Chopin Recital;JPPH09902230
76039692;694013;Ballade No. 4 in F Minor, Op. 52;近藤嘉宏;Yoshihiro Kondo - Chopin Recital;JPPH09902240
76039696;190280;Four Mazurkas Op. Post. 67: No. 4 in A Minor - Allegretto;近藤嘉宏;Yoshihiro Kondo - Chopin Recital;JPPH09902250
76039700;140013;Four Mazurkas Op. 33: No. 2 in D Major. Vivace;近藤嘉宏;Yoshihiro Kondo - Chopin Recital;JPPH09902260
76039705;210013;Three Mazurkas Op. 59: No. 3 in F-Sharp Minor. Vivace;近藤嘉宏;Yoshihiro Kondo - Chopin Recital;JPPH09902270
76039712;802000;"Polonaise No. 7 in A-Flat Major, Op. 61 - ""Fantaisie""";近藤嘉宏;Yoshihiro Kondo - Chopin Recital;JPPH09902280
76039727;377600;ヨアケ、ハナビラ;セロファン;ヨアケ、ハナビラ - EP;JPPO00100230
76039740;347533;背中合わせ;セロファン;ヨアケ、ハナビラ - EP;JPPO00100330
76039752;152760;モーターバイク;セロファン;ヨアケ、ハナビラ - EP;JPPO00100340
76040088;168067;ディヴァイン 〜プロローグ;中村健吾;Divine;JPPO00104910
76040091;393733;フォーバス知事の寓話;中村健吾;Divine;JPPO00104920
76040099;421800;オコ・イーク;中村健吾;Divine;JPPO00104930
76040103;203627;アイ・シュッド・ケア;中村健吾;Divine;JPPO00104940
76040118;290373;マザー・レイク;中村健吾;Divine;JPPO00104950
76040121;317960;Op-Oz;中村健吾;Divine;JPPO00104960
76040124;363973;ザ・ウェイ・アイ・シー・ユー;中村健吾;Divine;JPPO00104970
76040128;134533;ボヘミア・アフター・ダーク;中村健吾;Divine;JPPO00104980
76040132;347600;キャット・ウォーク;中村健吾;Divine;JPPO00104990
76040135;385867;時には母のない子のように;中村健吾;Divine;JPPO00105000
76040144;328533;ブラザー・ナット・マン;中村健吾;Divine;JPPO00105010
76040148;248493;ディヴァイン 〜エピローグ;中村健吾;Divine;JPPO00105020
76040178;75133;Intro;EbS;In the Future;JPKT00111401
76040190;324147;Lovers (Featuring Shifo);EbS;In the Future;JPKT00101402
76040199;357533;Be Free (Featuring Marko);EbS;In the Future;JPKT00101403
76040215;302613;On and On (Featuring HANA);EbS;In the Future;JPKT00101404
76040228;395120;Wishful Thinking (Featuring Ria);EbS;In the Future;JPKT00101405
76040249;287280;熱触 (Featuring Ria);EbS;In the Future;JPKT00101406
76040260;334520;Mother 〜Close to Me〜 (Featuring Marko);EbS;In the Future;JPKT00101407
76040268;279680;甘い嘘 (Featuring Keiko);EbS;In the Future;JPKT00101408
76040277;349813;Dry Edge (Featuring Ria);EbS;In the Future;JPKT00101409
76040284;381973;すべての悲しみの向こうへ… (Featuring Mikiko);EbS;In the Future;JPKT00101410
76040294;313733;Moments (Featuring Aki);EbS;In the Future;JPKT00101411
76040397;226160;コーヒー・ルンバ;西田佐知子;コーヒールンバ;JPPO06100020
76040406;198667;くれないホテル;西田佐知子;コーヒールンバ;JPPO06900050
76040414;246333;初めての街で;西田佐知子;コーヒールンバ;JPPO07901420
76040429;210000;アカシアの雨がやむとき;西田佐知子;コーヒールンバ;JPPO05800010
76040439;377627;ヨアケ、ハナビラ;セロファン;Half Life;JPPO00100230
76040446;303133;New Direction;セロファン;Half Life;JPPO00100240
76040454;297333;クランベリー;セロファン;Half Life;JPPO00100250
76040461;352840;39℃;セロファン;Half Life;JPPO00100260
76040465;520507;Flight;セロファン;Half Life;JPPO00100270
76040470;327000;背中合わせ (Version);セロファン;Half Life;JPPO00100280
76040475;268133;Trust Me;セロファン;Half Life;JPPO00100290
76040479;350973;Everybody Got to Lose;セロファン;Half Life;JPPO00100300
76040486;167133;ボーイフレンド;セロファン;Half Life;JPPO00100310
76040491;93867;Don't Trust Me;セロファン;Half Life;JPPO00100320
76040528;198733;Frosty Love;LINDBERG;Lindberg XIII;JPPO00100980
76040544;203360;Happy-Go-Round;LINDBERG;Lindberg XIII;JPPO00100990
76040552;247653;The First Kiss In This Century;LINDBERG;Lindberg XIII;JPPO00101000
